mechanism,method,parameter,bias,RMSE,SD,estimated_SE,coverage_valid,valid_CI,SD_valid,CI_failure_rate,covered_and_available,bias_MCSE,replications
MCAR,selection_misspecified,P111,-0.005285355918365202,0.022955787759273694,0.022451591121879593,0.02437036248981286,0.9381443298969072,97,0.022428279048639338,0.03,0.91,0.0022451591121879595,100
MCAR,selection_misspecified,mean_Y1,-0.00021999365066837194,0.024046017278734535,0.024166145234977916,0.02218441643433142,0.8969072164948454,97,0.024446685250221922,0.03,0.87,0.0024166145234977916,100
MCAR,selection_misspecified,mean_Y2,-0.003820758982713158,0.04024620438580807,0.040266269919029936,0.04263598895972199,0.9587628865979382,97,0.04077901527690753,0.03,0.93,0.004026626991902994,100
MCAR,selection_misspecified,mean_Y3,-0.0035327571775165944,0.037245870160007355,0.03726474314302986,0.03521639657285429,0.9175257731958762,97,0.037291401905600464,0.03,0.89,0.003726474314302986,100
MCAR,selection_misspecified,p_class2,0.0007990288424342595,0.04589362335299189,0.04611783564983829,0.046165023934084747,0.9587628865979382,97,0.04217836398031367,0.03,0.93,0.004611783564983829,100
MNAR,MAR_ignorability,M1_class1,0.04358754910435964,0.0598194425233054,0.041175790509900674,0.04375766086865983,0.8461538461538461,78,0.03946300861633068,0.22,0.66,0.004117579050990068,100
MNAR,MAR_ignorability,M1_class2,-0.033652305950293275,0.05759216982010186,0.04697280890665491,0.049975253652130944,0.8974358974358975,78,0.045695178460516704,0.22,0.7,0.004697280890665491,100
MNAR,MAR_ignorability,M2_class1,-0.028349103838910608,0.04669121360809752,0.037286736880553804,0.03676905113266448,0.8205128205128205,78,0.03757021228810018,0.22,0.64,0.0037286736880553805,100
MNAR,MAR_ignorability,M2_class2,-0.15699573510749082,0.16754145457370645,0.0587966720587462,0.06126730459481216,0.2692307692307692,78,0.05375642478317278,0.22,0.21,0.005879667205874619,100
MNAR,MAR_ignorability,M3_class1,-0.018280427117407662,0.03791907178169274,0.0333890744422697,0.037649315271110144,0.8974358974358975,78,0.034899311115708424,0.22,0.7,0.0033389074442269698,100
MNAR,MAR_ignorability,M3_class2,-0.13291266913361477,0.1524697666860423,0.07508414227576489,0.06807920513962275,0.38461538461538464,78,0.07647210578403646,0.22,0.3,0.007508414227576489,100
MNAR,MAR_ignorability,P000,0.01771047571063204,0.028599710719986352,0.022569365654140968,0.02155865522713767,0.8461538461538461,78,0.02243908276711982,0.22,0.66,0.002256936565414097,100
MNAR,MAR_ignorability,P001,0.005065008331799748,0.012809988356525396,0.011825391799224542,0.012274203429122527,0.9487179487179487,78,0.011728134024202426,0.22,0.74,0.0011825391799224541,100
MNAR,MAR_ignorability,P010,-0.0033644655776511527,0.014200469084064384,0.013865650224411625,0.01339623461348412,0.8974358974358975,78,0.014096336048747491,0.22,0.7,0.0013865650224411624,100
MNAR,MAR_ignorability,P011,-0.019191167959959413,0.021113621590422616,0.008846850092649112,0.009302754345228668,0.46153846153846156,78,0.008895086617361622,0.22,0.36,0.0008846850092649112,100
MNAR,MAR_ignorability,P100,0.04648853374385946,0.04847071149139684,0.013788668412657287,0.014324801126527342,0.07692307692307693,78,0.012981646195146032,0.22,0.06,0.0013788668412657288,100
MNAR,MAR_ignorability,P101,0.023326411922334363,0.027864686166658173,0.015318808733252988,0.016029644177892693,0.782051282051282,78,0.013613127510626087,0.22,0.61,0.0015318808733252988,100
MNAR,MAR_ignorability,P110,0.019001751522373954,0.024054703380908687,0.01482429734398524,0.01281433193026137,0.6410256410256411,78,0.014509806389862032,0.22,0.5,0.001482429734398524,100
MNAR,MAR_ignorability,P111,-0.08903654769338906,0.09070835535475864,0.01742223431402975,0.01990106586213871,0.01282051282051282,78,0.017288127046642416,0.22,0.01,0.0017422234314029748,100
MNAR,MAR_ignorability,mean_Y1,-0.00021985050482131453,0.024046038641265755,0.02416616802187284,0.022173253417955403,0.9358974358974359,78,0.0223737033575796,0.22,0.73,0.002416616802187284,100
MNAR,MAR_ignorability,mean_Y2,-0.0925904297086257,0.09587215249800386,0.02499458428153222,0.026547095989292384,0.0641025641025641,78,0.02571055392999461,0.22,0.05,0.002499458428153222,100
MNAR,MAR_ignorability,mean_Y3,-0.0798362953992144,0.08353374052970677,0.024701280869208937,0.026631429953924694,0.15384615384615385,78,0.024727447535672582,0.22,0.12,0.0024701280869208935,100
MNAR,MAR_ignorability,p_class2,-0.014980866997695876,0.05655490643522116,0.05480941327665603,0.05642771605910797,0.9358974358974359,78,0.05450378713466029,0.22,0.73,0.0054809413276656034,100
MNAR,candidate_saturated,M1_class1,0.0056206485818429755,0.03959420087836354,0.03939067536579392,0.05133784354967527,0.9491525423728814,59,0.03755904828356943,0.41,0.56,0.003939067536579392,100
MNAR,candidate_saturated,M1_class2,-0.004842144043783993,0.04395967485009394,0.04391229383077168,0.04980063844699817,0.9661016949152542,59,0.04147576353134539,0.41,0.57,0.004391229383077168,100
MNAR,candidate_saturated,M2_class1,-0.007341855037355737,0.05331509206338856,0.053073193278583786,0.06543873971026522,0.9661016949152542,59,0.05092548228134804,0.41,0.57,0.005307319327858379,100
MNAR,candidate_saturated,M2_class2,-0.01511003355319755,0.07153304116563038,0.07027121243723496,0.08041720790362722,0.9491525423728814,59,0.06830992871255233,0.41,0.56,0.007027121243723495,100
MNAR,candidate_saturated,M3_class1,0.009776604490175742,0.05449444843424097,0.05388036612095454,0.05822354018924539,0.9661016949152542,59,0.04815851167570788,0.41,0.57,0.005388036612095454,100
MNAR,candidate_saturated,M3_class2,-0.013837868556892494,0.06437889162829731,0.0631908691228026,0.07387710420231451,0.9152542372881356,59,0.06494746406125444,0.41,0.54,0.00631908691228026,100
MNAR,candidate_saturated,P000,-0.001603775307362073,0.032811574860658006,0.032937457562889266,0.035919162001704,0.9322033898305084,59,0.02852818267309636,0.41,0.55,0.0032937457562889267,100
MNAR,candidate_saturated,P001,0.005411117779409722,0.01991702597809443,0.019264446977867677,0.022261936095114072,0.9661016949152542,59,0.016826289653079807,0.41,0.57,0.0019264446977867676,100
MNAR,candidate_saturated,P010,-0.0029315640853705793,0.01955103737478021,0.01942738342419079,0.02601284126807798,0.9491525423728814,59,0.019091455191631558,0.41,0.56,0.001942738342419079,100
MNAR,candidate_saturated,P011,-0.0006558053630626663,0.014527073845905594,0.014585373670262426,0.017391942467610465,0.9830508474576272,59,0.012980618247157301,0.41,0.58,0.0014585373670262425,100
MNAR,candidate_saturated,P100,0.004326399460495983,0.016471199000514837,0.015972914707887077,0.023135658525909486,1.0,59,0.014301461582449175,0.41,0.59,0.0015972914707887077,100
MNAR,candidate_saturated,P101,0.0037148261038549373,0.021254390965118178,0.0210326634459961,0.02510441643770896,0.9661016949152542,59,0.01975601552761199,0.41,0.57,0.00210326634459961,100
MNAR,candidate_saturated,P110,0.0026096401861948094,0.016400050932258325,0.01627265937425005,0.02031508829660327,0.9830508474576272,59,0.015345395876912435,0.41,0.58,0.001627265937425005,100
MNAR,candidate_saturated,P111,-0.010870838774160192,0.03148704705757766,0.02969982819309429,0.04005458249663137,0.9830508474576272,59,0.02838518260008593,0.41,0.58,0.0029699828193094292,100
MNAR,candidate_saturated,mean_Y1,-0.00021997302361448977,0.02404599584129729,0.024166123878305024,0.022194552952598413,0.9152542372881356,59,0.023539907867445888,0.41,0.54,0.0024166123878305024,100
MNAR,candidate_saturated,mean_Y2,-0.011848568036398645,0.04735684326723428,0.04608163638416774,0.0614107650023099,1.0,59,0.04080613054532213,0.41,0.59,0.0046081636384167745,100
MNAR,candidate_saturated,mean_Y3,-0.002400700253958255,0.03728470538214701,0.037394780245648594,0.05320127004753628,1.0,59,0.03422658407828772,0.41,0.59,0.0037394780245648593,100
MNAR,candidate_saturated,p_class2,-0.0011061805185274515,0.046511939328883777,0.04673303575743017,0.05044072568970227,0.9661016949152542,59,0.04648634542843601,0.41,0.57,0.004673303575743018,100
MNAR,oracle,M1_class1,-0.001219257054586892,0.030295039592725625,0.030422991640587982,0.031496830488421626,0.94,100,0.030422991640587982,0.0,0.94,0.0030422991640587983,100
MNAR,oracle,M1_class2,0.004286642093650549,0.039458826709025785,0.03942290398230258,0.03957095271414499,0.94,100,0.03942290398230258,0.0,0.94,0.003942290398230258,100
MNAR,oracle,M2_class1,-0.0003518797892686007,0.03276851718799769,0.032931700047126984,0.032465321459556704,0.95,100,0.032931700047126984,0.0,0.95,0.0032931700047126983,100
MNAR,oracle,M2_class2,0.0044058831176026466,0.03635770186508622,0.03627157217915978,0.037369061245296445,0.91,100,0.03627157217915978,0.0,0.91,0.003627157217915978,100
MNAR,oracle,M3_class1,0.00526105534094704,0.03385484087345714,0.0336120400996909,0.034187916995538845,0.98,100,0.0336120400996909,0.0,0.98,0.00336120400996909,100
MNAR,oracle,M3_class2,-0.0016267117192937041,0.03778320651293321,0.037938340503810945,0.03608707760045828,0.94,100,0.037938340503810945,0.0,0.94,0.0037938340503810945,100
MNAR,oracle,P000,-0.0009720506436919663,0.019569600333143037,0.019643910171174724,0.01971693329336283,0.95,100,0.019643910171174724,0.0,0.95,0.0019643910171174726,100
MNAR,oracle,P001,0.0017387239888078379,0.011654277897015248,0.011581901249672873,0.011498953952012468,0.95,100,0.011581901249672873,0.0,0.95,0.0011581901249672873,100
MNAR,oracle,P010,-0.0002373487792588569,0.012905402389800933,0.01296822365037422,0.012577126896278717,0.94,100,0.01296822365037422,0.0,0.94,0.0012968223650374222,100
MNAR,oracle,P011,-0.00030932314590343996,0.010180495416510345,0.010227058885696888,0.010779958425961671,0.96,100,0.010227058885696888,0.0,0.96,0.0010227058885696888,100
MNAR,oracle,P100,-0.00042391051927922953,0.009638214019787743,0.009677395788921303,0.009606862707300805,0.96,100,0.009677395788921303,0.0,0.96,0.0009677395788921303,100
MNAR,oracle,P101,-0.001202762321460209,0.010491468950400047,0.010474803030152347,0.011825106766720885,0.93,100,0.010474803030152347,0.0,0.93,0.0010474803030152348,100
MNAR,oracle,P110,0.0006333070569922547,0.010052920591447514,0.010083496597201338,0.009176260060162816,0.91,100,0.010083496597201338,0.0,0.91,0.0010083496597201337,100
MNAR,oracle,P111,0.0007733643637935514,0.019145400839257396,0.019226146991480956,0.018637740314872267,0.94,100,0.019226146991480956,0.0,0.94,0.0019226146991480955,100
MNAR,oracle,mean_Y1,-0.00022000141995367372,0.024046003116576325,0.024166130929435158,0.02218476547511266,0.9,100,0.024166130929435158,0.0,0.9,0.002416613092943516,100
MNAR,oracle,mean_Y2,0.0008599994956234902,0.02193171715138195,0.022025252221712446,0.02231302764833701,0.93,100,0.022025252221712446,0.0,0.93,0.0022025252221712444,100
MNAR,oracle,mean_Y3,0.0010000028852376842,0.020460450003265275,0.020538950642636073,0.022340090087201944,0.98,100,0.020538950642636073,0.0,0.98,0.0020538950642636075,100
MNAR,oracle,p_class2,-0.0016492483155892746,0.03540732264177474,0.03554707330935796,0.03717525502848983,0.97,100,0.03554707330935796,0.0,0.97,0.003554707330935796,100
MNAR,selection_misspecified,M1_class1,-0.01743277868645459,0.038184369343754895,0.03414384736047089,,,0,,1.0,0.0,0.0034143847360470886,100
MNAR,selection_misspecified,M1_class2,0.006880702534321412,0.04095491024544254,0.04057616115886692,,,0,,1.0,0.0,0.004057616115886692,100
MNAR,selection_misspecified,M2_class1,0.09437792004378956,0.10139626564208755,0.03725439292609352,,,0,,1.0,0.0,0.0037254392926093518,100
MNAR,selection_misspecified,M2_class2,0.04099293631717992,0.054853188921876156,0.03663154663791204,,,0,,1.0,0.0,0.0036631546637912035,100
MNAR,selection_misspecified,M3_class1,0.09216826828235311,0.098781059461498,0.03571362004523682,,,0,,1.0,0.0,0.0035713620045236824,100
MNAR,selection_misspecified,M3_class2,0.018646206551222073,0.04239740963912027,0.03826884331995156,,,0,,1.0,0.0,0.003826884331995156,100
MNAR,selection_misspecified,P000,-0.06472852600169895,0.06693262755036643,0.017120917339586154,,,0,,1.0,0.0,0.0017120917339586155,100
MNAR,selection_misspecified,P001,0.017007999563670287,0.020608011969757395,0.011695553337338111,,,0,,1.0,0.0,0.001169555333733811,100
MNAR,selection_misspecified,P010,0.0200297113485066,0.0244071488398091,0.014017290109152406,,,0,,1.0,0.0,0.0014017290109152405,100
MNAR,selection_misspecified,P011,0.027910815334713034,0.03025711135997571,0.011741284117540404,,,0,,1.0,0.0,0.0011741284117540403,100
MNAR,selection_misspecified,P100,-0.019398700471300517,0.020726726090749936,0.007336610456859226,,,0,,1.0,0.0,0.0007336610456859226,100
MNAR,selection_misspecified,P101,-0.007722608577820499,0.01378015999907756,0.011470389034376735,,,0,,1.0,0.0,0.0011470389034376736,100
MNAR,selection_misspecified,P110,-0.0006085312647741082,0.010073549520923715,0.010105808393351127,,,0,,1.0,0.0,0.0010105808393351128,100
MNAR,selection_misspecified,P111,0.02750984006870407,0.0331975696118841,0.018675520831113332,,,0,,1.0,0.0,0.001867552083111333,100
MNAR,selection_misspecified,mean_Y1,-0.00022000024519107985,0.02404599525603334,0.024166123039764238,,,0,,1.0,0.0,0.0024166123039764237,100
MNAR,selection_misspecified,mean_Y2,0.07484183548714958,0.07785783318388777,0.021568351510332602,,,0,,1.0,0.0,0.0021568351510332603,100
MNAR,selection_misspecified,mean_Y3,0.06470604638926684,0.06754746462440958,0.019482899465213782,,,0,,1.0,0.0,0.0019482899465213782,100
MNAR,selection_misspecified,p_class2,0.01003523062262952,0.04586857334038571,0.04498282687616117,,,0,,1.0,0.0,0.004498282687616117,100
