mechanism,method,parameter,bias,RMSE,SD,estimated_SE,coverage_valid,valid_CI,SD_valid,CI_failure_rate,covered_and_available,bias_MCSE,replications
MNAR,MAR_ignorability,P010,-0.003781336599606444,0.005407745906195714,0.0038853791342183656,0.004132144059454716,0.84,100,0.0038853791342183656,0.0,0.84,0.00038853791342183654,100
MNAR,MAR_ignorability,P011,-0.018991720481714006,0.019198841637046687,0.0028266540431468863,0.002879221621780087,0.0,100,0.0028266540431468863,0.0,0.0,0.00028266540431468864,100
MNAR,MAR_ignorability,P100,0.04610531503423374,0.04634992353826172,0.004779516225547531,0.004459425751206303,0.0,100,0.004779516225547531,0.0,0.0,0.00047795162255475314,100
MNAR,MAR_ignorability,P101,0.02290385696561368,0.023426225117650867,0.004944271183595776,0.004934617981889966,0.0,100,0.004944271183595776,0.0,0.0,0.0004944271183595775,100
MNAR,MAR_ignorability,P110,0.01843350112958599,0.018797234819163077,0.0036984945001971585,0.003902181867764086,0.0,100,0.0036984945001971585,0.0,0.0,0.00036984945001971583,100
MNAR,MAR_ignorability,P111,-0.08818067712425308,0.088379053919988,0.005948037083937318,0.006219443931095867,0.0,100,0.005948037083937318,0.0,0.0,0.0005948037083937318,100
MNAR,MAR_ignorability,mean_Y1,-0.0007380039948197126,0.0074516927313780686,0.0074524129823228275,0.007022144956035329,0.92,100,0.0074524129823228275,0.0,0.92,0.0007452412982322827,100
MNAR,MAR_ignorability,mean_Y2,-0.09252023307598757,0.09289217204446101,0.008346177901187279,0.008364329861728654,0.0,100,0.008346177901187279,0.0,0.0,0.0008346177901187279,100
MNAR,MAR_ignorability,mean_Y3,-0.08024190725472005,0.08072204035576688,0.008835426814415537,0.008444595337846075,0.0,100,0.008835426814415537,0.0,0.0,0.0008835426814415538,100
MNAR,MAR_ignorability,p_class2,-0.01734758809236006,0.02314750078696191,0.015402609645745151,0.01648560838616766,0.85,100,0.015402609645745151,0.0,0.85,0.0015402609645745152,100
MNAR,candidate_saturated,M1_class1,-0.000765912417813778,0.012799118852829633,0.012840545851117236,0.013867043271603713,0.97,100,0.012840545851117236,0.0,0.97,0.0012840545851117236,100
MNAR,candidate_saturated,M1_class2,-0.0014347849618747744,0.013072028482826537,0.01305850552066888,0.014136599550943953,0.98,100,0.01305850552066888,0.0,0.98,0.001305850552066888,100
MNAR,candidate_saturated,M2_class1,-0.0034921248671575507,0.02134886996364242,0.021167425723366454,0.0192701180970704,0.94,100,0.021167425723366454,0.0,0.94,0.0021167425723366455,100
MNAR,candidate_saturated,M2_class2,-0.0036865490009890278,0.021956424993762987,0.021753763286876625,0.02149105335904406,0.95,100,0.021753763286876625,0.0,0.95,0.0021753763286876627,100
MNAR,candidate_saturated,M3_class1,-0.0007729479061244843,0.017264930782923276,0.0173345100554406,0.017009774729849558,0.93,100,0.0173345100554406,0.0,0.93,0.00173345100554406,100
MNAR,candidate_saturated,M3_class2,-0.0030800429229459313,0.017815287048045875,0.017635415131653103,0.017890048073593446,0.96,100,0.017635415131653103,0.0,0.96,0.0017635415131653104,100
MNAR,candidate_saturated,P000,0.0016700879587108037,0.010447686278322538,0.010365295377510892,0.010235727032578383,0.95,100,0.010365295377510892,0.0,0.95,0.0010365295377510893,100
MNAR,candidate_saturated,P001,0.00047525954889545807,0.00669427812253531,0.006711025749401493,0.006511864891561392,0.94,100,0.006711025749401493,0.0,0.94,0.0006711025749401493,100
MNAR,candidate_saturated,P010,-0.0009652650838341591,0.008385788852699007,0.008372014347957462,0.007708235061039309,0.94,100,0.008372014347957462,0.0,0.94,0.0008372014347957462,100
MNAR,candidate_saturated,P011,-0.0004420743079378146,0.004971287615397945,0.004976537969602892,0.004884107124848526,0.92,100,0.004976537969602892,0.0,0.92,0.0004976537969602892,100
MNAR,candidate_saturated,P100,0.0004914790070875573,0.005957162720768097,0.00596676282869026,0.005613676776234637,0.93,100,0.00596676282869026,0.0,0.93,0.000596676282869026,100
MNAR,candidate_saturated,P101,0.0007385593354687124,0.006931907681782066,0.006927173415763593,0.0070657104755865625,0.96,100,0.006927173415763593,0.0,0.96,0.0006927173415763592,100
MNAR,candidate_saturated,P110,0.00025840308986373515,0.0053036658138326575,0.005324054324712607,0.005320922340657929,0.94,100,0.005324054324712607,0.0,0.94,0.0005324054324712606,100
MNAR,candidate_saturated,P111,-0.0022264495482543535,0.010946452911272072,0.010771630985540744,0.010268070536743367,0.92,100,0.010771630985540744,0.0,0.92,0.0010771630985540743,100
MNAR,candidate_saturated,mean_Y1,-0.0007380081158343837,0.0074516947191086615,0.007452414577714787,0.007022144957355085,0.92,100,0.007452414577714787,0.0,0.92,0.0007452414577714787,100
MNAR,candidate_saturated,mean_Y2,-0.003375385850162613,0.017706037370495867,0.01746889095622047,0.016379428446444237,0.95,100,0.01746889095622047,0.0,0.95,0.0017468890956220471,100
MNAR,candidate_saturated,mean_Y3,-0.0014547049718280519,0.01351333035862399,0.0135024850247906,0.01374086612778833,0.96,100,0.0135024850247906,0.0,0.96,0.00135024850247906,100
MNAR,candidate_saturated,p_class2,0.00045093414161752945,0.012130964042700481,0.012183651366127026,0.013671704520005592,0.99,100,0.012183651366127026,0.0,0.99,0.0012183651366127026,100
MNAR,oracle,M1_class1,-0.002058759056521938,0.009501996944411275,0.009323016867620125,0.009634152629060845,0.96,100,0.009323016867620125,0.0,0.96,0.0009323016867620125,100
MNAR,oracle,M1_class2,-0.0001433976505500334,0.011468368550734133,0.011525243016753998,0.012245443572522234,0.94,100,0.011525243016753998,0.0,0.94,0.0011525243016753998,100
MNAR,oracle,M2_class1,-0.0023641370244871264,0.010538686461606942,0.010321829787744922,0.01010699658871083,0.92,100,0.010321829787744922,0.0,0.92,0.0010321829787744922,100
MNAR,oracle,M2_class2,-0.0007689312680211912,0.011112839824543192,0.011142055813381006,0.011530734784150096,0.93,100,0.011142055813381006,0.0,0.93,0.0011142055813381005,100
MNAR,oracle,M3_class1,-0.0009081232280225862,0.010640629279270954,0.010655216565712139,0.01058421097997083,0.97,100,0.010655216565712139,0.0,0.97,0.001065521656571214,100
MNAR,oracle,M3_class2,-0.00014557499209662538,0.010592224410378505,0.010644580632885179,0.011171116808989738,0.96,100,0.010644580632885179,0.0,0.96,0.001064458063288518,100
MNAR,oracle,P000,0.0015049928869369223,0.006964223550866636,0.006833917645137376,0.0062316543039015425,0.95,100,0.006833917645137376,0.0,0.95,0.0006833917645137376,100
MNAR,oracle,P001,0.00010044018264868934,0.003648314509631728,0.003665304227716446,0.003587864889440313,0.95,100,0.003665304227716446,0.0,0.95,0.00036653042277164457,100
MNAR,oracle,P010,-0.0006500324566919392,0.004076860919708395,0.0040449810232780345,0.003967215528147447,0.96,100,0.0040449810232780345,0.0,0.96,0.00040449810232780345,100
MNAR,oracle,P011,-0.00021740510087995906,0.0033806575626460843,0.003390655694459591,0.0033947337012952762,0.94,100,0.003390655694459591,0.0,0.94,0.00033906556944595913,100
MNAR,oracle,P100,-0.0004567686921232412,0.0030620651353894346,0.003043058876944222,0.0030127064808391727,0.95,100,0.003043058876944222,0.0,0.95,0.0003043058876944222,100
MNAR,oracle,P101,0.000143334707627705,0.0038173660507449412,0.0038338917547105686,0.0037282510237346684,0.95,100,0.0038338917547105686,0.0,0.95,0.0003833891754710569,100
MNAR,oracle,P110,-0.00032019498789119505,0.0027757361617341664,0.002771096564719111,0.0028604253410979196,0.93,100,0.002771096564719111,0.0,0.93,0.0002771096564719111,100
MNAR,oracle,P111,-0.00010436653962703629,0.005937528267283777,0.005966518497415404,0.005868245311126379,0.95,100,0.005966518497415404,0.0,0.95,0.0005966518497415404,100
MNAR,oracle,mean_Y1,-0.0007379955120138094,0.007451681171137026,0.007452402154964448,0.007022144960973587,0.92,100,0.007452402154964448,0.0,0.92,0.0007452402154964448,100
MNAR,oracle,mean_Y2,-0.001291999085090157,0.007584299436955474,0.007511091886456808,0.007060491586089228,0.92,100,0.007511091886456808,0.0,0.92,0.0007511091886456808,100
MNAR,oracle,mean_Y3,-7.799675023066054e-05,0.007549809335930049,0.007587438949605452,0.007069449283917937,0.93,100,0.007587438949605452,0.0,0.93,0.0007587438949605452,100
MNAR,oracle,p_class2,0.0007287134164131753,0.010198477568151428,0.010223656537402604,0.011373872139916186,0.95,100,0.010223656537402604,0.0,0.95,0.0010223656537402604,100
MNAR,selection_misspecified,M1_class1,-0.016870534364006335,0.019842989047732455,0.01049912380285076,,,0,,1.0,0.0,0.001049912380285076,100
MNAR,selection_misspecified,M1_class2,0.005698152700615123,0.01359787017386132,0.012408580001034794,,,0,,1.0,0.0,0.0012408580001034794,100
MNAR,selection_misspecified,M2_class1,0.09028682808944317,0.09100986905020024,0.011506912199438451,,,0,,1.0,0.0,0.0011506912199438452,100
MNAR,selection_misspecified,M2_class2,0.042342951135905936,0.04361213529575462,0.010497370241029896,,,0,,1.0,0.0,0.0010497370241029896,100
MNAR,selection_misspecified,M3_class1,0.09187656239612343,0.09269426694351603,0.01234701969793756,,,0,,1.0,0.0,0.0012347019697937559,100
MNAR,selection_misspecified,M3_class2,0.021979286228755175,0.02436358432740029,0.010564626423469637,,,0,,1.0,0.0,0.0010564626423469636,100
MNAR,selection_misspecified,P000,-0.06240341141032317,0.0627352790197971,0.006476802276044148,,,0,,1.0,0.0,0.0006476802276044148,100
MNAR,selection_misspecified,P001,0.017232867342174343,0.01762784319845755,0.003729372763416411,,,0,,1.0,0.0,0.00037293727634164114,100
MNAR,selection_misspecified,P010,0.018426364406341808,0.01883381122316503,0.003915978657110634,,,0,,1.0,0.0,0.00039159786571106337,100
MNAR,selection_misspecified,P011,0.027482180851168717,0.027730562961088317,0.0037218787753937046,,,0,,1.0,0.0,0.00037218787753937044,100
MNAR,selection_misspecified,P100,-0.019518742164142025,0.019662179322451154,0.002382596842758207,,,0,,1.0,0.0,0.00023825968427582068,100
MNAR,selection_misspecified,P101,-0.00803659247266645,0.008791513750452467,0.0035822084848547535,,,0,,1.0,0.0,0.00035822084848547537,100
MNAR,selection_misspecified,P110,-0.0021208387354067536,0.003521976943041582,0.0028259913154260476,,,0,,1.0,0.0,0.00028259913154260474,100
MNAR,selection_misspecified,P111,0.028938172182853467,0.029599888703433167,0.006255147534465971,,,0,,1.0,0.0,0.0006255147534465971,100
MNAR,selection_misspecified,mean_Y1,-0.0007380011893618016,0.00745169077055513,0.007452411282512138,,,0,,1.0,0.0,0.0007452411282512138,100
MNAR,selection_misspecified,mean_Y2,0.07272587870495721,0.07306177679947135,0.007033096052842175,,,0,,1.0,0.0,0.0007033096052842175,100
MNAR,selection_misspecified,mean_Y3,0.06561662790353001,0.06604920501316688,0.0075849149493534196,,,0,,1.0,0.0,0.000758491494935342,100
MNAR,selection_misspecified,p_class2,0.00889970437390852,0.014184789709700866,0.011101165702984543,,,0,,1.0,0.0,0.0011101165702984543,100
