mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,51,MAR_ignorability,M1_class1,0.15,0.11671206045823125,0.023085887678761068,1.0
MCAR,51,MAR_ignorability,M1_class2,0.8,0.7011221028842883,0.02940700707886532,0.0
MCAR,51,MAR_ignorability,M2_class1,0.25,0.24039321742657482,0.028940813436566022,1.0
MCAR,51,MAR_ignorability,M2_class2,0.75,0.6834332377855465,0.03076165110226983,0.0
MCAR,51,MAR_ignorability,M3_class1,0.2,0.12191337968811511,0.028606810766001942,0.0
MCAR,51,MAR_ignorability,M3_class2,0.85,0.8113183400165654,0.030337222502179743,1.0
MCAR,51,MAR_ignorability,p_class2,0.45,0.5223865162739157,0.02960794950554626,0.0
MCAR,51,MAR_ignorability,mean_Y1,0.44250000000000006,0.4219999865966705,0.015617810270425388,1.0
MCAR,51,MAR_ignorability,mean_Y2,0.47500000000000003,0.47183135023182277,0.018620452188814855,1.0
MCAR,51,MAR_ignorability,mean_Y3,0.49250000000000005,0.48204923521605136,0.017948055901197742,1.0
MCAR,51,MAR_ignorability,P000,0.28387500000000004,0.29071336183410657,0.015605040287178098,1.0
MCAR,51,MAR_ignorability,P001,0.08925,0.07916762622937389,0.008695665833010588,1.0
MCAR,51,MAR_ignorability,P010,0.10362500000000001,0.10918406929928988,0.01119261594061285,1.0
MCAR,51,MAR_ignorability,P011,0.08074999999999999,0.09893495604055919,0.009367769679578121,1.0
MCAR,51,MAR_ignorability,P100,0.063,0.05905742105371284,0.007040998102996953,1.0
MCAR,51,MAR_ignorability,P101,0.08887500000000001,0.09923024065098396,0.009971287799123759,1.0
MCAR,51,MAR_ignorability,P110,0.057000000000000016,0.05899591259683936,0.007127439059311122,1.0
MCAR,51,MAR_ignorability,P111,0.233625,0.20471641229513435,0.013940448509432813,0.0
MCAR,51,selection_misspecified,M1_class1,0.15,0.11712344261892066,0.02351247728583915,1.0
MCAR,51,selection_misspecified,M1_class2,0.8,0.6992338069470139,0.030563927734516636,0.0
MCAR,51,selection_misspecified,M2_class1,0.25,0.28255434700853826,0.04400956091031094,1.0
MCAR,51,selection_misspecified,M2_class2,0.75,0.7276931469223693,0.036315968131420504,1.0
MCAR,51,selection_misspecified,M3_class1,0.2,0.11713605774140103,0.02925810999055207,0.0
MCAR,51,selection_misspecified,M3_class2,0.85,0.8095916263772069,0.03187375817401873,1.0
MCAR,51,selection_misspecified,p_class2,0.45,0.5237436204020561,0.03150339075890546,0.0
MCAR,51,selection_misspecified,mean_Y1,0.44250000000000006,0.4220000323056761,0.015617810429104298,1.0
MCAR,51,selection_misspecified,mean_Y2,0.47500000000000003,0.5156929536568345,0.03218630284711759,1.0
MCAR,51,selection_misspecified,mean_Y3,0.49250000000000005,0.47980524422628246,0.02364522983528978,1.0
MCAR,51,selection_misspecified,P000,0.28387500000000004,0.274499701629799,0.019902405853679233,1.0
MCAR,51,selection_misspecified,P001,0.08925,0.07006365144641331,0.01054092537200758,1.0
MCAR,51,selection_misspecified,P010,0.10362500000000001,0.12671699791747337,0.01792811105822377,1.0
MCAR,51,selection_misspecified,P011,0.08074999999999999,0.1067196167006382,0.011993427653893699,0.0
MCAR,51,selection_misspecified,P100,0.063,0.05432022168842354,0.0076442523405608085,1.0
MCAR,51,selection_misspecified,P101,0.08887500000000001,0.08542347157852953,0.011713282895477878,1.0
MCAR,51,selection_misspecified,P110,0.057000000000000016,0.06465783453802161,0.008891779348317294,1.0
MCAR,51,selection_misspecified,P111,0.233625,0.2175985045007014,0.0158088241280201,1.0
MCAR,51,candidate_saturated,M1_class1,0.15,0.10736901354066136,0.025409937440527008,1.0
MCAR,51,candidate_saturated,M1_class2,0.8,0.6985948215092009,0.03345493922749072,0.0
MCAR,51,candidate_saturated,M2_class1,0.25,0.26767449671944255,0.051045152406384166,1.0
MCAR,51,candidate_saturated,M2_class2,0.75,0.7782181853813898,0.04301450287458614,1.0
MCAR,51,candidate_saturated,M3_class1,0.2,0.14149174171472392,0.03585774244878477,1.0
MCAR,51,candidate_saturated,M3_class2,0.85,0.8058441976679169,0.040691462158050265,1.0
MCAR,51,candidate_saturated,p_class2,0.45,0.5321672827328294,0.031594667013625635,0.0
MCAR,51,candidate_saturated,mean_Y1,0.44250000000000006,0.4220000452488007,0.015617810880209217,1.0
MCAR,51,candidate_saturated,mean_Y2,0.47500000000000003,0.5393691442310666,0.038524512513854046,1.0
MCAR,51,candidate_saturated,mean_Y3,0.49250000000000005,0.4950383829762164,0.03103131775258615,1.0
MCAR,51,candidate_saturated,P000,0.28387500000000004,0.26945626665029854,0.023623847537804547,1.0
MCAR,51,candidate_saturated,P001,0.08925,0.07193766738077714,0.013775162997254307,1.0
MCAR,51,candidate_saturated,P010,0.10362500000000001,0.12020067927787935,0.020673626353336878,1.0
MCAR,51,candidate_saturated,P011,0.08074999999999999,0.11640534144224429,0.014005371959227365,0.0
MCAR,51,candidate_saturated,P100,0.063,0.04758891139705604,0.009674320580112208,1.0
MCAR,51,candidate_saturated,P101,0.08887500000000001,0.07164801034080165,0.013730785816652344,1.0
MCAR,51,candidate_saturated,P110,0.057000000000000016,0.0677157596985497,0.01285977184054614,1.0
MCAR,51,candidate_saturated,P111,0.233625,0.2350473638123933,0.021136174981698144,1.0
MCAR,52,oracle,M1_class1,0.15,0.2031226065466148,0.024492216135518264,0.0
MCAR,52,oracle,M1_class2,0.8,0.7931935744551164,0.029151385779798686,1.0
MCAR,52,oracle,M2_class1,0.25,0.26736617865649154,0.022875606649874543,1.0
MCAR,52,oracle,M2_class2,0.75,0.7364284299139076,0.02880438059839679,1.0
MCAR,52,oracle,M3_class1,0.2,0.20517594550690366,0.025375265519729465,1.0
MCAR,52,oracle,M3_class2,0.85,0.8777714345750037,0.029693855181716054,1.0
MCAR,52,oracle,p_class2,0.45,0.4234700610205246,0.029170077118692832,1.0
MCAR,52,oracle,mean_Y1,0.44250000000000006,0.45299999533326796,0.015741378591332348,1.0
MCAR,52,oracle,mean_Y2,0.47500000000000003,0.4659999988188941,0.015774790015375455,1.0
MCAR,52,oracle,mean_Y3,0.49250000000000005,0.4899999983047016,0.015808225717094296,1.0
MCAR,52,oracle,P000,0.28387500000000004,0.27035064696283395,0.013615471889222752,1.0
MCAR,52,oracle,P001,0.08925,0.08932130639095913,0.007919331789955481,1.0
MCAR,52,oracle,P010,0.10362500000000001,0.10551467028580078,0.00877709879887173,1.0
MCAR,52,oracle,P011,0.08074999999999999,0.0818133810271381,0.007650753041347231,1.0
MCAR,52,oracle,P100,0.063,0.07901387628105111,0.007752244766694294,0.0
MCAR,52,oracle,P101,0.08887500000000001,0.09531417154626161,0.008654418493314319,1.0
MCAR,52,oracle,P110,0.057000000000000016,0.05512080816561253,0.006260535993383525,1.0
MCAR,52,oracle,P111,0.233625,0.2235511393403427,0.013066053384498498,1.0
MCAR,52,MAR_ignorability,M1_class1,0.15,0.1924459068902379,0.02918796617111562,1.0
MCAR,52,MAR_ignorability,M1_class2,0.8,0.7951519451476178,0.036182292009921846,1.0
MCAR,52,MAR_ignorability,M2_class1,0.25,0.26050536677915986,0.03099132549135006,1.0
MCAR,52,MAR_ignorability,M2_class2,0.75,0.7277131502043686,0.03577173290533149,1.0
MCAR,52,MAR_ignorability,M3_class1,0.2,0.1914138739063761,0.031060536477994897,1.0
MCAR,52,MAR_ignorability,M3_class2,0.85,0.866612244983321,0.039721962830910076,1.0
MCAR,52,MAR_ignorability,p_class2,0.45,0.4323069446695873,0.038364577216605696,1.0
MCAR,52,MAR_ignorability,mean_Y1,0.44250000000000006,0.45299991282319724,0.015741378546205994,1.0
MCAR,52,MAR_ignorability,mean_Y2,0.47500000000000003,0.4624825361575621,0.018505913934727194,1.0
MCAR,52,MAR_ignorability,mean_Y3,0.49250000000000005,0.4833068187525324,0.01832092111312538,1.0
MCAR,52,MAR_ignorability,P000,0.28387500000000004,0.27734003147450287,0.015863967053725257,1.0
MCAR,52,MAR_ignorability,P001,0.08925,0.08578896709231863,0.009242520110909808,1.0
MCAR,52,MAR_ignorability,P010,0.10362500000000001,0.10516294801179382,0.011477413351514632,1.0
