mechanism,method,parameter,bias,RMSE,SD,estimated_SE,coverage_valid,valid_CI,SD_valid,CI_failure_rate,covered_and_available,bias_MCSE,replications
MAR,MAR_ignorability,mean_Y1,0.0018900021999208349,0.016063316514199056,0.016032102552131302,0.01570509439829569,0.94,100,0.016032102552131302,0.0,0.94,0.0016032102552131302,100
MAR,MAR_ignorability,mean_Y2,0.0027084317994809076,0.016344033535122638,0.016199258911368426,0.018439400491822494,0.98,100,0.016199258911368426,0.0,0.98,0.0016199258911368426,100
MAR,MAR_ignorability,mean_Y3,0.003011919517418919,0.018068040175729116,0.017904979743312666,0.018192650542252668,0.95,100,0.017904979743312666,0.0,0.95,0.0017904979743312665,100
MAR,MAR_ignorability,p_class2,0.009163049898451759,0.03305862445281449,0.03192337997710034,0.030547457628561318,0.93,100,0.03192337997710034,0.0,0.93,0.003192337997710034,100
MAR,candidate_saturated,M1_class1,-0.005968357789816093,0.031585401425371765,0.03117264224832471,0.031231822140620164,0.9468085106382979,94,0.030347902955156027,0.06,0.89,0.003117264224832471,100
MAR,candidate_saturated,M1_class2,-0.0029214557225778924,0.03738639775846943,0.03745984832026523,0.03635527451871602,0.9361702127659575,94,0.037415446465164426,0.06,0.88,0.0037459848320265227,100
MAR,candidate_saturated,M2_class1,0.0045020342866147044,0.04711270567094439,0.04713336679651615,0.05130977082140415,0.9574468085106383,94,0.04509968122750427,0.06,0.9,0.004713336679651615,100
MAR,candidate_saturated,M2_class2,-0.004721888959329487,0.059556782312445246,0.05966839411810991,0.06278709285358862,0.9574468085106383,94,0.05296055990312449,0.06,0.9,0.005966839411810991,100
MAR,candidate_saturated,M3_class1,0.0013439835723125313,0.042113657169832494,0.042304259025451124,0.04545563276941396,0.9574468085106383,94,0.04081699246882321,0.06,0.9,0.004230425902545113,100
MAR,candidate_saturated,M3_class2,-0.004772099723605843,0.04846682174347402,0.048474296783222404,0.05106063572653208,0.9042553191489362,94,0.048908525687791735,0.06,0.85,0.004847429678322241,100
MAR,candidate_saturated,P000,-0.005227803405595608,0.026941931815853738,0.02656301373164633,0.02729756874707157,0.9361702127659575,94,0.026620853909887474,0.06,0.88,0.002656301373164633,100
MAR,candidate_saturated,P001,0.00032488798368550647,0.015212442077417409,0.015285592402910516,0.01720346971697929,0.9893617021276596,94,0.013831218850452163,0.06,0.93,0.0015285592402910517,100
MAR,candidate_saturated,P010,0.0012937163010196874,0.018749998582615092,0.018799547194755042,0.020265992495116313,0.9468085106382979,94,0.01754367747001139,0.06,0.89,0.0018799547194755042,100
MAR,candidate_saturated,P011,0.0017192077654438886,0.01365665958886144,0.013616266111288095,0.013834708213046167,0.925531914893617,94,0.013418896564784979,0.06,0.87,0.0013616266111288096,100
MAR,candidate_saturated,P100,-0.002109321479633469,0.012301937057237124,0.012180810303600654,0.012960072906382016,0.925531914893617,94,0.01143987824086646,0.06,0.87,0.0012180810303600654,100
MAR,candidate_saturated,P101,0.0017645008294800214,0.0191915876995064,0.019206574401832852,0.020315143650431897,0.9468085106382979,94,0.017307029047064857,0.06,0.89,0.0019206574401832853,100
MAR,candidate_saturated,P110,0.001156878904020232,0.01397391793291765,0.013996103844484952,0.015139286429625757,0.9574468085106383,94,0.013964583197199882,0.06,0.9,0.001399610384448495,100
MAR,candidate_saturated,P111,0.0010779331015796697,0.0256780540462642,0.02578466617838383,0.02828366382714757,0.9574468085106383,94,0.023603809116576273,0.06,0.9,0.002578466617838383,100
MAR,candidate_saturated,mean_Y1,0.0018899913554464192,0.01606331653370016,0.016032103863217476,0.01570643631854269,0.9361702127659575,94,0.016241224356413043,0.06,0.88,0.0016032103863217475,100
MAR,candidate_saturated,mean_Y2,0.005247736072063458,0.043036095138690535,0.042930137643446234,0.045346863492903663,0.9893617021276596,94,0.03755562497006796,0.06,0.93,0.004293013764344623,100
MAR,candidate_saturated,mean_Y3,0.004886529680189034,0.03318432166980701,0.032987922987054726,0.03705418499026863,0.9574468085106383,94,0.03261951961999124,0.06,0.9,0.0032987922987054727,100
MAR,candidate_saturated,p_class2,0.010313378574104082,0.034635638019014786,0.033231080185184704,0.03299690090913435,0.925531914893617,94,0.033849257517581256,0.06,0.87,0.0033231080185184706,100
MAR,oracle,M1_class1,-0.0035239235051693074,0.021851049953650798,0.021673666636295538,0.021993388748420096,0.95,100,0.021673666636295538,0.0,0.95,0.0021673666636295537,100
MAR,oracle,M1_class2,0.0011606737028038584,0.02793651651822615,0.028053012437111086,0.027427499468100285,0.96,100,0.028053012437111086,0.0,0.96,0.0028053012437111086,100
MAR,oracle,M2_class1,0.0006779423465067355,0.02154277463460124,0.0216405794730951,0.022816661172236474,0.97,100,0.0216405794730951,0.0,0.97,0.00216405794730951,100
MAR,oracle,M2_class2,-0.0039013040762637284,0.025058678888984748,0.024877827013932086,0.025951478709036982,0.95,100,0.024877827013932086,0.0,0.95,0.0024877827013932087,100
MAR,oracle,M3_class1,-0.0009582615929892394,0.024402939120174657,0.02450695989417907,0.023973800527809678,0.93,100,0.02450695989417907,0.0,0.93,0.002450695989417907,100
MAR,oracle,M3_class2,-0.003328531342958163,0.027683663269551025,0.02762128609562922,0.025195397105485573,0.93,100,0.02762128609562922,0.0,0.93,0.0027621286095629223,100
MAR,oracle,P000,-0.0014459431196711151,0.014587651923947221,0.014588941333809322,0.013881747043237651,0.92,100,0.014588941333809322,0.0,0.92,0.0014588941333809322,100
MAR,oracle,P001,-0.0002974113950723599,0.00761218904587256,0.007644696354711593,0.008004310400303324,0.95,100,0.007644696354711593,0.0,0.95,0.0007644696354711592,100
MAR,oracle,P010,0.0001329930210536652,0.008670713795481559,0.008713370115355884,0.00890383231131333,0.95,100,0.008713370115355884,0.0,0.95,0.0008713370115355885,100
MAR,oracle,P011,-0.00027964003324398634,0.0071880679566183135,0.007218811172779962,0.007581252711103737,0.97,100,0.007218811172779962,0.0,0.97,0.0007218811172779962,100
MAR,oracle,P100,-0.0007963961175367901,0.006376545008537088,0.0063584890738996,0.0067246179418934005,0.94,100,0.0063584890738996,0.0,0.94,0.00063584890738996,100
MAR,oracle,P101,0.0013997541217775978,0.008160858838770092,0.008080423117790541,0.008422718468185897,0.95,100,0.008080423117790541,0.0,0.95,0.0008080423117790541,100
MAR,oracle,P110,0.0008393429613391606,0.006873295579208869,0.0068562214991109574,0.0064613675134524975,0.92,100,0.0068562214991109574,0.0,0.92,0.0006856221499110958,100
MAR,oracle,P111,0.0004473005613537637,0.01315723931619254,0.013215879208891687,0.01314139294984987,0.95,100,0.013215879208891687,0.0,0.95,0.0013215879208891687,100
MAR,oracle,mean_Y1,0.0018900015269336973,0.016063310650780246,0.016032096698093756,0.01570509439635033,0.94,100,0.016032096698093756,0.0,0.94,0.0016032096698093755,100
MAR,oracle,mean_Y2,0.0011399965105025839,0.014617797913172342,0.014646695210603336,0.015786632199054754,0.98,100,0.014646695210603336,0.0,0.98,0.0014646695210603336,100
MAR,oracle,mean_Y3,0.0012700032548149626,0.015972161530568702,0.01600180026776464,0.015802136371043305,0.92,100,0.01600180026776464,0.0,0.92,0.001600180026776464,100
MAR,oracle,p_class2,0.0052290804596710335,0.025552575538068507,0.025137818789825118,0.02578389541230966,0.95,100,0.025137818789825118,0.0,0.95,0.002513781878982512,100
MAR,selection_misspecified,M1_class1,-0.02460527262050137,0.03543452575156786,0.02562720647330853,0.025898318080120906,0.82,100,0.02562720647330853,0.0,0.82,0.002562720647330853,100
MAR,selection_misspecified,M1_class2,-0.0032527813708124586,0.03194425279249861,0.03193830384269385,0.031124173703538545,0.96,100,0.03193830384269385,0.0,0.96,0.0031938303842693853,100
MAR,selection_misspecified,M2_class1,0.06800508188288638,0.08138265069048214,0.04492917739425231,0.04490871888210532,0.69,100,0.04492917739425231,0.0,0.69,0.004492917739425231,100
MAR,selection_misspecified,M2_class2,0.05013374482029818,0.05673080127974809,0.026685437411326677,0.031350743083365024,0.6,100,0.026685437411326677,0.0,0.6,0.0026685437411326676,100
MAR,selection_misspecified,M3_class1,0.04740740161521881,0.06351959834153778,0.04248918633152188,0.0402557871681911,0.81,100,0.04248918633152188,0.0,0.81,0.004248918633152188,100
MAR,selection_misspecified,M3_class2,0.02478846653880752,0.03770898235102506,0.028559688985594325,0.027695036440624793,0.78,100,0.028559688985594325,0.0,0.78,0.0028559688985594326,100
MAR,selection_misspecified,P000,-0.04628289036876285,0.050961882869061455,0.021438367491015166,0.02068457656710963,0.43,100,0.021438367491015166,0.0,0.43,0.0021438367491015166,100
MAR,selection_misspecified,P001,0.005164663317512874,0.01407745767455526,0.01316181603767994,0.013254728387454973,0.93,100,0.01316181603767994,0.0,0.93,0.001316181603767994,100
MAR,selection_misspecified,P010,0.015837311832576917,0.02250334965398649,0.016067417924322543,0.016538053262119046,0.89,100,0.016067417924322543,0.0,0.89,0.0016067417924322542,100
MAR,selection_misspecified,P011,0.02339091660434546,0.025662944435167617,0.010610255068433964,0.011239084356916841,0.47,100,0.010610255068433964,0.0,0.47,0.0010610255068433964,100
MAR,selection_misspecified,P100,-0.019513779512085678,0.02083279768178492,0.007331808960290107,0.00761595466504831,0.3,100,0.007331808960290107,0.0,0.3,0.0007331808960290107,100
MAR,selection_misspecified,P101,-0.011544586644170452,0.014864133495532056,0.009410126921300745,0.01089191977530867,0.76,100,0.009410126921300745,0.0,0.76,0.0009410126921300746,100
MAR,selection_misspecified,P110,-0.003178732053159569,0.008374470877248068,0.007786768433338462,0.008448839619117764,0.88,100,0.007786768433338462,0.0,0.88,0.0007786768433338462,100
MAR,selection_misspecified,P111,0.03612709682374323,0.039537666918773605,0.016145174106745888,0.016505702288967986,0.4,100,0.016145174106745888,0.0,0.4,0.0016145174106745887,100
MAR,selection_misspecified,mean_Y1,0.0018899986143275037,0.016063314006145097,0.016032100440781,0.015705094388258466,0.94,100,0.016032100440781,0.0,0.94,0.0016032100440781,100
MAR,selection_misspecified,mean_Y2,0.07217659320750604,0.07755699864438283,0.02852656801138328,0.0308706461094319,0.36,100,0.02852656801138328,0.0,0.36,0.002852656801138328,100
MAR,selection_misspecified,mean_Y3,0.05313809010143107,0.05873011751580356,0.02513740188499131,0.025344223992771142,0.45,100,0.02513740188499131,0.0,0.45,0.002513740188499131,100
MAR,selection_misspecified,p_class2,0.0253312013046358,0.04096503980074596,0.03235636053407159,0.030521948932080087,0.87,100,0.03235636053407159,0.0,0.87,0.0032356360534071594,100
MCAR,MAR_ignorability,M1_class1,-0.0061798076783404895,0.0263595670473636,0.02575401806413239,0.025045671214176092,0.96,100,0.02575401806413239,0.0,0.96,0.002575401806413239,100
MCAR,MAR_ignorability,M1_class2,0.0007510328267296051,0.032517752145539085,0.03267285275829984,0.03140423394829433,0.95,100,0.03267285275829984,0.0,0.95,0.0032672852758299843,100
MCAR,MAR_ignorability,M2_class1,0.0003618598378039578,0.028507844172980055,0.028649153157027964,0.02812738187323279,0.95,100,0.028649153157027964,0.0,0.95,0.0028649153157027964,100
MCAR,MAR_ignorability,M2_class2,-0.00496967634875122,0.02985622400382333,0.029588020179398697,0.03191505326307199,0.95,100,0.029588020179398697,0.0,0.95,0.0029588020179398696,100
MCAR,MAR_ignorability,M3_class1,-0.003118185394792264,0.03014909228047856,0.030138479802883294,0.029533290126592053,0.95,100,0.030138479802883294,0.0,0.95,0.0030138479802883293,100
MCAR,MAR_ignorability,M3_class2,-0.002448500592072368,0.034412876130638786,0.03449858566026873,0.03075133236227236,0.93,100,0.03449858566026873,0.0,0.93,0.0034498585660268726,100
MCAR,MAR_ignorability,P000,-0.0012095629555897564,0.016167791968992883,0.01620370498252492,0.015724211091352035,0.94,100,0.01620370498252492,0.0,0.94,0.0016203704982524919,100
MCAR,MAR_ignorability,P001,-0.0008117283234397989,0.00900940492068926,0.009017966027133322,0.009632456692007378,0.95,100,0.009017966027133322,0.0,0.95,0.0009017966027133322,100
MCAR,MAR_ignorability,P010,0.00018603787139257963,0.010688597613864089,0.01074081749524544,0.010767386697081622,0.96,100,0.01074081749524544,0.0,0.96,0.001074081749524544,100
MCAR,MAR_ignorability,P011,-5.473914057331171e-05,0.008068159299258413,0.00810861856639291,0.008588278133536974,0.97,100,0.00810861856639291,0.0,0.97,0.0008108618566392909,100
MCAR,MAR_ignorability,P100,-0.0015740184835394677,0.007499994798617291,0.007369907952275432,0.007503343826339367,0.95,100,0.007369907952275432,0.0,0.95,0.0007369907952275432,100
MCAR,MAR_ignorability,P101,0.0018383254655650735,0.009521488914582652,0.009389404657990314,0.010168197363438627,0.98,100,0.009389404657990314,0.0,0.98,0.0009389404657990314,100
MCAR,MAR_ignorability,P110,0.0004519648354130196,0.008028079109382127,0.008055726489070675,0.007776814683365574,0.93,100,0.008055726489070675,0.0,0.93,0.0008055726489070676,100
MCAR,MAR_ignorability,P111,0.001173720730771598,0.015148455906580422,0.015179002509107212,0.014695217766524951,0.93,100,0.015179002509107212,0.0,0.93,0.0015179002509107212,100
MCAR,MAR_ignorability,mean_Y1,0.0018899925482101926,0.016063311352870892,0.016032098477835363,0.0157050943943501,0.94,100,0.016032098477835363,0.0,0.94,0.0016032098477835363,100
MCAR,MAR_ignorability,mean_Y2,0.0017569842970038673,0.01720402801322695,0.01720029322218875,0.018389293251492696,0.96,100,0.01720029322218875,0.0,0.96,0.001720029322218875,100
MCAR,MAR_ignorability,mean_Y3,0.0021455787323235004,0.018065312844476388,0.018027812969880028,0.018169897193091516,0.95,100,0.018027812969880028,0.0,0.95,0.0018027812969880028,100
MCAR,MAR_ignorability,p_class2,0.0077915942395470495,0.032824953953065616,0.032047450003776914,0.030299221969203063,0.91,100,0.032047450003776914,0.0,0.91,0.0032047450003776915,100
MCAR,candidate_saturated,M1_class1,-0.005478549362449525,0.03032146128280567,0.029972656077351553,0.030022799736175772,0.9680851063829787,94,0.02866563655955925,0.06,0.91,0.0029972656077351554,100
MCAR,candidate_saturated,M1_class2,-0.0012453535998608433,0.03923265649081326,0.03941043329196047,0.036474990067828596,0.9361702127659575,94,0.03997448020402557,0.06,0.88,0.003941043329196047,100
MCAR,candidate_saturated,M2_class1,0.0055150504032658995,0.04693069279372335,0.04684030623329185,0.0548447705997484,0.9361702127659575,94,0.04626588940864413,0.06,0.88,0.004684030623329185,100
MCAR,candidate_saturated,M2_class2,-0.0037767331413349303,0.05090169106282941,0.051017113783740256,0.05663375195202759,0.9787234042553191,94,0.050266351090544434,0.06,0.92,0.005101711378374026,100
MCAR,candidate_saturated,M3_class1,0.0018665323562228656,0.046009028599767236,0.0462027456621857,0.04922640929740723,0.9468085106382979,94,0.04522228864092882,0.06,0.89,0.00462027456621857,100
MCAR,candidate_saturated,M3_class2,-0.002844394155148264,0.043822428526911095,0.043950323930804155,0.045207177631591766,0.9148936170212766,94,0.043901372714658736,0.06,0.86,0.0043950323930804155,100
MCAR,candidate_saturated,P000,-0.005224902812135715,0.02929532898577034,0.02897084377226564,0.029525845178047468,0.9361702127659575,94,0.029353136896036316,0.06,0.88,0.002897084377226564,100
MCAR,candidate_saturated,P001,0.0002686236427006164,0.016451608998439643,0.01653228491226563,0.018657998237863155,0.9468085106382979,94,0.01558369528323594,0.06,0.89,0.001653228491226563,100
MCAR,candidate_saturated,P010,0.0015437083212707225,0.019142591575130857,0.019176368475553773,0.021700050829186898,0.9680851063829787,94,0.018391317685607953,0.06,0.91,0.0019176368475553774,100
MCAR,candidate_saturated,P011,0.0015225699519711587,0.014431806567796817,0.014423564527832338,0.014595421858998973,0.9468085106382979,94,0.014373831895216177,0.06,0.89,0.0014423564527832338,100
MCAR,candidate_saturated,P100,-0.0022951213101266663,0.011299639026521695,0.011119836688607781,0.011733138949025692,0.9361702127659575,94,0.010586293720370532,0.06,0.88,0.0011119836688607782,100
MCAR,candidate_saturated,P101,0.001689262561905295,0.0170243808569446,0.017025706516414458,0.018661200660094183,0.9787234042553191,94,0.01652495350570933,0.06,0.92,0.0017025706516414457,100
MCAR,candidate_saturated,P110,0.000778613993840864,0.012632465524159925,0.0126719664139249,0.01355266309106925,0.9361702127659575,94,0.012499363557691172,0.06,0.88,0.0012671966413924898,100
MCAR,candidate_saturated,P111,0.0017172456505736644,0.023009450851221736,0.02306087455415337,0.025020686547024072,0.9574468085106383,94,0.022547917983605198,0.06,0.9,0.002306087455415337,100
MCAR,candidate_saturated,mean_Y1,0.0018900008961931214,0.01606331237247384,0.01603209851567232,0.0157063277383508,0.9361702127659575,94,0.016237866992682273,0.06,0.88,0.0016032098515672318,100
MCAR,candidate_saturated,mean_Y2,0.005562137917656391,0.04064054348271254,0.04046093509850797,0.045105004893906515,0.9787234042553191,94,0.0384621579406563,0.06,0.92,0.004046093509850797,100
MCAR,candidate_saturated,mean_Y3,0.005197701807150678,0.03522004678715006,0.03500989169907255,0.03649741940776621,0.9680851063829787,94,0.033840279850564495,0.06,0.91,0.0035009891699072553,100
MCAR,candidate_saturated,p_class2,0.009019391059201385,0.034515400662230473,0.03348395466481599,0.0325403798466135,0.9148936170212766,94,0.03363897735058671,0.06,0.86,0.003348395466481599,100
MCAR,oracle,M1_class1,-0.0035239235051693074,0.021851049953650798,0.021673666636295538,0.021993388748420096,0.95,100,0.021673666636295538,0.0,0.95,0.0021673666636295537,100
MCAR,oracle,M1_class2,0.0011606737028038584,0.02793651651822615,0.028053012437111086,0.027427499468100285,0.96,100,0.028053012437111086,0.0,0.96,0.0028053012437111086,100
MCAR,oracle,M2_class1,0.0006779423465067355,0.02154277463460124,0.0216405794730951,0.022816661172236474,0.97,100,0.0216405794730951,0.0,0.97,0.00216405794730951,100
MCAR,oracle,M2_class2,-0.0039013040762637284,0.025058678888984748,0.024877827013932086,0.025951478709036982,0.95,100,0.024877827013932086,0.0,0.95,0.0024877827013932087,100
MCAR,oracle,M3_class1,-0.0009582615929892394,0.024402939120174657,0.02450695989417907,0.023973800527809678,0.93,100,0.02450695989417907,0.0,0.93,0.002450695989417907,100
MCAR,oracle,M3_class2,-0.003328531342958163,0.027683663269551025,0.02762128609562922,0.025195397105485573,0.93,100,0.02762128609562922,0.0,0.93,0.0027621286095629223,100
MCAR,oracle,P000,-0.0014459431196711151,0.014587651923947221,0.014588941333809322,0.013881747043237651,0.92,100,0.014588941333809322,0.0,0.92,0.0014588941333809322,100
MCAR,oracle,P001,-0.0002974113950723599,0.00761218904587256,0.007644696354711593,0.008004310400303324,0.95,100,0.007644696354711593,0.0,0.95,0.0007644696354711592,100
MCAR,oracle,P010,0.0001329930210536652,0.008670713795481559,0.008713370115355884,0.00890383231131333,0.95,100,0.008713370115355884,0.0,0.95,0.0008713370115355885,100
MCAR,oracle,P011,-0.00027964003324398634,0.0071880679566183135,0.007218811172779962,0.007581252711103737,0.97,100,0.007218811172779962,0.0,0.97,0.0007218811172779962,100
MCAR,oracle,P100,-0.0007963961175367901,0.006376545008537088,0.0063584890738996,0.0067246179418934005,0.94,100,0.0063584890738996,0.0,0.94,0.00063584890738996,100
MCAR,oracle,P101,0.0013997541217775978,0.008160858838770092,0.008080423117790541,0.008422718468185897,0.95,100,0.008080423117790541,0.0,0.95,0.0008080423117790541,100
MCAR,oracle,P110,0.0008393429613391606,0.006873295579208869,0.0068562214991109574,0.0064613675134524975,0.92,100,0.0068562214991109574,0.0,0.92,0.0006856221499110958,100
MCAR,oracle,P111,0.0004473005613537637,0.01315723931619254,0.013215879208891687,0.01314139294984987,0.95,100,0.013215879208891687,0.0,0.95,0.0013215879208891687,100
MCAR,oracle,mean_Y1,0.0018900015269336973,0.016063310650780246,0.016032096698093756,0.01570509439635033,0.94,100,0.016032096698093756,0.0,0.94,0.0016032096698093755,100
MCAR,oracle,mean_Y2,0.0011399965105025839,0.014617797913172342,0.014646695210603336,0.015786632199054754,0.98,100,0.014646695210603336,0.0,0.98,0.0014646695210603336,100
MCAR,oracle,mean_Y3,0.0012700032548149626,0.015972161530568702,0.01600180026776464,0.015802136371043305,0.92,100,0.01600180026776464,0.0,0.92,0.001600180026776464,100
MCAR,oracle,p_class2,0.0052290804596710335,0.025552575538068507,0.025137818789825118,0.02578389541230966,0.95,100,0.025137818789825118,0.0,0.95,0.002513781878982512,100
MCAR,selection_misspecified,M1_class1,-0.006643323203525801,0.026480766395616844,0.025763047017560176,0.025277640383699822,0.94,100,0.025763047017560176,0.0,0.94,0.0025763047017560176,100
MCAR,selection_misspecified,M1_class2,0.000306072338653397,0.032513596803726806,0.03267594637580324,0.03178712122944181,0.96,100,0.03267594637580324,0.0,0.96,0.003267594637580324,100
MCAR,selection_misspecified,M2_class1,0.0034839777924880423,0.035516092911691464,0.03552285868770726,0.03568404947208912,0.96,100,0.03552285868770726,0.0,0.96,0.0035522858687707256,100
MCAR,selection_misspecified,M2_class2,-0.0027068141715279027,0.0334978709292623,0.033556533239668576,0.03827716288017095,0.97,100,0.033556533239668576,0.0,0.97,0.003355653323966858,100
MCAR,selection_misspecified,M3_class1,-0.0010722629726735836,0.03403047906641337,0.03418493610011168,0.033175178137582674,0.93,100,0.03418493610011168,0.0,0.93,0.003418493610011168,100
MCAR,selection_misspecified,M3_class2,-0.0015286755557757526,0.034856999554536104,0.03499889708204676,0.03292289993907555,0.92,100,0.03499889708204676,0.0,0.92,0.003499889708204676,100
MCAR,selection_misspecified,P000,-0.003312651393941647,0.01942873319689576,0.019240687485837203,0.018858947821826115,0.91,100,0.019240687485837203,0.0,0.91,0.0019240687485837203,100
MCAR,selection_misspecified,P001,-0.0005165971914203146,0.011558325290896742,0.01160494543100335,0.011980119340763897,0.96,100,0.01160494543100335,0.0,0.96,0.0011604945431003349,100
MCAR,selection_misspecified,P010,0.0010359577530456227,0.013617967805661954,0.013646912504260427,0.014126942258373321,0.95,100,0.013646912504260427,0.0,0.95,0.0013646912504260427,100
MCAR,selection_misspecified,P011,0.0009032945903207637,0.009411979576443314,0.009415730360020375,0.01023655997438325,0.97,100,0.009415730360020375,0.0,0.97,0.0009415730360020375,100
MCAR,selection_misspecified,P100,-0.002291486018131446,0.008471935075732236,0.008197238741551337,0.008430061745968949,0.93,100,0.008197238741551337,0.0,0.93,0.0008197238741551337,100
MCAR,selection_misspecified,P101,0.001303989250313696,0.011171098903688111,0.011150624512611866,0.012613850150980477,1.0,100,0.011150624512611866,0.0,1.0,0.0011150624512611866,100
MCAR,selection_misspecified,P110,0.0004420616846311482,0.008780778682241829,0.008813823837579948,0.009121498473092363,0.92,100,0.008813823837579948,0.0,0.92,0.0008813823837579948,100
MCAR,selection_misspecified,P111,0.0024354313251821243,0.016866223936343103,0.016773541699433094,0.01681887213127456,0.95,100,0.016773541699433094,0.0,0.95,0.0016773541699433095,100
MCAR,selection_misspecified,mean_Y1,0.0018899962419954863,0.016063298108963803,0.016032084634253957,0.015705094404752106,0.94,100,0.016032084634253957,0.0,0.94,0.0016032084634253958,100
MCAR,selection_misspecified,mean_Y2,0.00481674535317963,0.027434602668806735,0.02714451388659066,0.02902098819050374,0.94,100,0.02714451388659066,0.0,0.94,0.002714451388659066,100
MCAR,selection_misspecified,mean_Y3,0.004126117974396209,0.023336674655216584,0.023084726124151078,0.024125630219347282,0.95,100,0.023084726124151078,0.0,0.95,0.002308472612415108,100
MCAR,selection_misspecified,p_class2,0.00847869471811744,0.03316202193516749,0.0322213216738481,0.030815674605505036,0.91,100,0.0322213216738481,0.0,0.91,0.00322213216738481,100
MNAR,MAR_ignorability,M1_class1,0.0440653423940044,0.05358610372632874,0.03064485575278686,0.030011185317537672,0.6703296703296703,91,0.03068951921306204,0.09,0.61,0.003064485575278686,100
MNAR,MAR_ignorability,M1_class2,-0.037437838492248375,0.050476374772269426,0.034027212211519796,0.03339112564111019,0.7362637362637363,91,0.03505004468096916,0.09,0.67,0.0034027212211519796,100
MNAR,MAR_ignorability,M2_class1,-0.025791000520721835,0.03672870292866037,0.026281727549608107,0.02519097390846063,0.8351648351648352,91,0.026187740657729483,0.09,0.76,0.0026281727549608107,100
MNAR,MAR_ignorability,M2_class2,-0.16353084797004416,0.167664092527323,0.03718517252570832,0.041757788777120546,0.02197802197802198,91,0.03713483982457093,0.09,0.02,0.003718517252570832,100
MNAR,MAR_ignorability,M3_class1,-0.022506796061922452,0.03468749143450711,0.026527405174630758,0.02643040545226912,0.8351648351648352,91,0.026937525999261473,0.09,0.76,0.0026527405174630756,100
MNAR,MAR_ignorability,M3_class2,-0.1372717469169505,0.14652561445756998,0.05150486091149312,0.04637771158687865,0.2087912087912088,91,0.05318430504009665,0.09,0.19,0.005150486091149311,100
MNAR,MAR_ignorability,P000,0.01609265960473454,0.022181768438074283,0.015343118020546465,0.015117451042301406,0.7912087912087912,91,0.015157330096410892,0.09,0.72,0.0015343118020546464,100
MNAR,MAR_ignorability,P001,0.0036799880511436413,0.00888413534420525,0.008126869560049403,0.00855524073359429,0.9340659340659341,91,0.00834423415923017,0.09,0.85,0.0008126869560049403,100
MNAR,MAR_ignorability,P010,-0.002594250421930903,0.01031238748478759,0.01003102260639538,0.009333186313462952,0.8901098901098901,91,0.010208905679246654,0.09,0.81,0.001003102260639538,100
MNAR,MAR_ignorability,P011,-0.019068438478961797,0.019975530704505893,0.005981155668600093,0.006487358708541437,0.18681318681318682,91,0.0060577257848755065,0.09,0.17,0.0005981155668600093,100
